pnu,is_res,n_bld,gu,in_national
1168011400106310002,True,1,11680,False
1168011400106310003,True,1,11680,False
1168011400106310010,True,1,11680,False
1168011400106310012,True,1,11680,False
1168011400106320006,True,1,11680,False
1168011400106330003,True,1,11680,False
1168011400106330004,True,1,11680,False
1168011400106330007,True,1,11680,False
1168011400106340000,True,1,11680,False
1168011400106340008,True,1,11680,False
1168011400106340009,True,1,11680,False
1168011400106350004,True,1,11680,False
1168011400106350014,True,1,11680,False
1168011400106360002,True,1,11680,False
1168011400106360004,True,1,11680,False
1168011400106360005,True,1,11680,False
1168011400106360006,False,1,11680,False
1168011400106360012,False,1,11680,False
1168011400106360015,True,1,11680,False
1168011400106370007,True,1,11680,False
1168011400106380000,True,1,11680,False
1168011400106380006,True,1,11680,False
1168011400106380009,True,1,11680,False
1168011400106380012,True,1,11680,False
1168011400106380017,True,1,11680,False
1168011400106380018,True,1,11680,False
1168011400106390003,False,1,11680,False
1168011400106400000,True,1,11680,False
1168011400106400008,True,1,11680,False
1168011400106400011,True,1,11680,False
1168011400106410008,True,1,11680,False
1168011400106410010,True,1,11680,False
1168011400106410011,True,1,11680,False
1168011400106420001,False,1,11680,False
1168011400106420005,True,1,11680,False
1168011400106420006,True,1,11680,False
1168011400106420007,True,1,11680,False
1168011400106420013,True,1,11680,False
1168011400106420018,True,1,11680,False
1168011400106420019,True,1,11680,False
1168011400106420020,True,1,11680,False
1168011400106430007,True,1,11680,False
1168011400106430008,True,1,11680,False
1168011400106430009,True,1,11680,False
1168011400106430013,True,1,11680,False
1168011400106430014,True,1,11680,False
1168011400106440005,True,1,11680,False
1168011400106440007,True,1,11680,False
1168011400106440008,True,1,11680,False
1168011400106440009,True,1,11680,False
1168011400106450000,False,1,11680,False
1168011400106460001,False,1,11680,False
1168011400106460009,True,1,11680,False
1168011400106470000,False,1,11680,False
1168011400106480006,True,1,11680,False
1168011400106480007,True,1,11680,False
1168011400106480009,True,1,11680,False
1168011400106480010,True,1,11680,False
1168011400106480012,True,1,11680,False
1168011400106490008,True,1,11680,False
1168011400106490009,True,1,11680,False
1168011400106490010,True,1,11680,False
1168011400106490011,True,1,11680,False
1168011400106490012,True,1,11680,False
1168011400106500001,True,1,11680,False
1168011400106510001,True,1,11680,False
1168011400106520001,True,1,11680,False
1168011400106520003,True,1,11680,False
1168011400106520005,True,1,11680,False
1168011400106520006,True,1,11680,False
1168011400106520010,True,1,11680,False
1168011400106530014,True,1,11680,False
1168011400106550000,True,1,11680,False
1168011400106550001,True,1,11680,False
1168011400106560010,True,1,11680,False
1168011400106560011,True,1,11680,False
1168011400106560012,True,1,11680,False
1168011400106570007,True,1,11680,False
1168011400106570011,True,1,11680,False
1168011400106590000,True,1,11680,False
1168011400106600001,True,1,11680,False
1168011400106610003,True,1,11680,False
1168011400106620003,True,1,11680,False
1168011400106620005,True,1,11680,False
1168011400106630009,True,1,11680,False
1168011400106630013,True,1,11680,False
1168011400106640000,True,1,11680,False
1168011400106640002,True,1,11680,False
1168011400106640003,True,1,11680,False
1168011400106640005,True,1,11680,False
1168011400106640012,True,1,11680,False
1168011400106640013,True,1,11680,False
1168011400106650000,True,1,11680,False
1168011400106650004,True,1,11680,False
1168011400106650006,True,1,11680,False
1168011400106660006,False,1,11680,False
1168011400106670001,True,1,11680,False
1168011400106670007,True,1,11680,False
1168011400106700001,False,1,11680,False
1168011400106700004,True,1,11680,False
1168011400106700005,True,1,11680,False
1168011400106710005,True,1,11680,False
1168011400106710006,True,1,11680,False
1168011400106720001,True,1,11680,False
1168011400106730001,True,1,11680,False
1168011400106730002,True,1,11680,False
1168011400106760004,True,1,11680,False
1168011400106760007,True,1,11680,False
1168011400106770003,False,1,11680,False
1168011400106770004,False,1,11680,False
1168011400106770006,False,1,11680,False
1168011400106770010,True,1,11680,False
1168011400106770011,True,1,11680,False
1168011400106780001,True,1,11680,False
1168011400106780004,True,1,11680,False
1168011400106800001,True,1,11680,False
1168011400106800002,True,1,11680,False
1168011400106810005,True,1,11680,False
1168011400106810008,False,1,11680,False
1168011400106820002,True,1,11680,False
1168011400106820003,True,1,11680,False
1168011400106820009,True,1,11680,False
1168011400106820010,True,1,11680,False
1168011400106820011,True,1,11680,False
1168011400106820013,True,1,11680,False
1168011400106830006,False,1,11680,False
1168011400106830011,True,1,11680,False
1168011400106830012,True,1,11680,False
1168011400106830014,True,1,11680,False
1168011400106830015,True,1,11680,False
1168011400106830017,False,1,11680,False
1168011400106850004,True,1,11680,False
1168011400106850012,True,1,11680,False
1168011400106860000,True,1,11680,False
1168011400106860004,True,1,11680,False
1168011400106860013,True,1,11680,False
1168011400106860016,True,1,11680,False
1168011400106880000,True,24,11680,False
1168011400106900001,True,5,11680,False
1168011400107120003,False,1,11680,False
1168011400107140000,False,3,11680,False
1168011400107230005,True,1,11680,False
1168011400107240004,True,1,11680,False
1168011400107250003,True,1,11680,False
1168011400107250005,True,1,11680,False
1168011400107250007,True,1,11680,False
1168011400107260006,True,1,11680,False
1168011400107270001,True,1,11680,False
1168011400107280006,True,1,11680,False
1168011400107280008,True,1,11680,False
1168011400107290001,True,1,11680,False
1168011500104480008,True,1,11680,False
1168011500104500017,False,1,11680,False
1168011500104670009,True,1,11680,False
1168011500107180002,False,1,11680,False
1168011500107250001,False,1,11680,False
1168011500107330002,False,1,11680,False
1168011500107340000,False,1,11680,False
1168011500107420004,True,1,11680,False
1168011500107430000,False,2,11680,False
1168011500107450000,False,2,11680,False
1168011500107500000,False,2,11680,False
1168011500107520000,False,6,11680,False
1168011800101520002,True,1,11680,False
1168011800101740015,False,1,11680,False
1168011800101930033,True,1,11680,False
1168011800101930034,True,1,11680,False
1168011800102010000,True,1,11680,False
1168011800104100002,False,1,11680,False
1168011800104100003,True,1,11680,False
1168011800104100004,False,1,11680,False
1168011800104100009,False,1,11680,False
1168011800104110000,False,1,11680,False
1168011800104110002,False,1,11680,False
1168011800104110004,False,1,11680,False
1168011800104110006,False,1,11680,False
1168011800104110010,False,1,11680,False
1168011800104130000,True,1,11680,False
1168011800104130001,True,1,11680,False
1168011800104130009,True,1,11680,False
1168011800104150006,False,1,11680,False
1168011800104170010,False,1,11680,False
1168011800104180003,False,2,11680,False
1168011800104200007,False,1,11680,False
1168011800104230002,False,1,11680,False
1168011800104240002,False,3,11680,False
1168011800104240016,False,1,11680,False
1168011800104510007,True,1,11680,False
1168011800104520002,False,1,11680,False
1168011800104520007,True,1,11680,False
1168011800104520009,True,1,11680,False
1168011800104530010,False,1,11680,False
1168011800104540013,True,1,11680,False
1168011800104560006,True,1,11680,False
1168011800104580002,False,1,11680,False
1168011800104580003,False,1,11680,False
1168011800104580005,False,1,11680,False
1168011800104590002,False,1,11680,False
1168011800104590004,False,1,11680,False
1168011800105150001,False,1,11680,False
1168011800105150002,False,1,11680,False
1168011800105150005,False,1,11680,False
1168011800105150011,True,1,11680,False
1168011800105150013,False,1,11680,False
1168011800105170001,False,1,11680,False
1168011800105180013,False,1,11680,False
1168011800105430002,False,2,11680,False
1168011800105430004,False,1,11680,False
1168011800105440005,False,1,11680,False
1168011800105460001,False,2,11680,False
1168011800105460002,False,1,11680,False
1168011800105460004,False,1,11680,False
1168011800105470001,True,1,11680,False
1168011800105470002,True,1,11680,False
1168011800105470004,True,1,11680,False
1168011800105470005,True,2,11680,False
1168011800105470006,True,1,11680,False
1168011800105470007,True,1,11680,False
1168011800105470009,True,1,11680,False
1168011800105470011,True,1,11680,False
1168011800105520004,False,2,11680,False
1168011800105520012,False,1,11680,False
1168011800108920016,True,1,11680,False
1168011800108930001,True,2,11680,False
1168011800108950029,True,1,11680,False
1168011800109020001,False,1,11680,False
1168011800109020003,False,1,11680,False
1168011800109020053,True,1,11680,False
1168011800109020061,True,1,11680,False
1168011800109020069,True,1,11680,False
1168011800109020070,True,1,11680,False
1168011800109070054,False,1,11680,False
1168011800109100000,False,2,11680,False
1168011800109210001,True,1,11680,False
1168011800109410001,False,1,11680,False
1168011800109410004,False,1,11680,False
1168011800109410005,False,1,11680,False
1168011800109410008,False,1,11680,False
1168011800109420008,False,1,11680,False
1168011800109430005,False,1,11680,False
1168011800109440000,False,1,11680,False
1168011800109450000,False,1,11680,False
1168011800109450001,False,1,11680,False
1168011800109450002,False,1,11680,False
1168011800109450018,False,1,11680,False
1168011800109460011,True,1,11680,False
1168011800109460012,False,1,11680,False
1168011800109460014,False,1,11680,False
1168011800109460018,False,1,11680,False
1168011800109470024,True,1,11680,False
1168011800109480022,True,1,11680,False
1168011800109480023,True,1,11680,False
1168011800109480025,True,1,11680,False
1168011800109500010,False,1,11680,False
1168011800109510000,False,1,11680,False
1168011800109510002,False,1,11680,False
1168011800109510012,False,1,11680,False
1168011800109510019,True,1,11680,False
1168011800109510024,True,1,11680,False
1168011800109520003,False,1,11680,False
1168011800109520006,False,1,11680,False
1168011800109520007,False,1,11680,False
1168011800109520013,True,1,11680,False
1168011800109520014,True,1,11680,False
1168011800109540017,False,1,11680,False
1168011800109540018,False,1,11680,False
1168011800109540020,True,1,11680,False
1168011800109540022,True,1,11680,False
1168011800109550014,False,1,11680,False
1168011800109570000,False,1,11680,False
1168011800109570004,False,1,11680,False
1168011800109570011,True,1,11680,False
1171010100100100001,False,19,11710,False
1171010100100190005,False,1,11710,False
1171010100100220007,False,1,11710,False
1171010100100350005,False,1,11710,False
1171010100100440004,False,1,11710,False
1171010100100470000,False,5,11710,False
1171010100101770000,False,1,11710,False
1171010100101780000,False,2,11710,False
1171010100101800000,False,1,11710,False
1171010100101800002,False,1,11710,False
1171010100101800003,False,1,11710,False
1171010100101810006,False,1,11710,False
1171010100101810012,False,1,11710,False
1171010100101810019,False,1,11710,False
1171010100101810020,False,1,11710,False
1171010100101820004,False,1,11710,False
1171010100101820005,False,1,11710,False
1171010100101830001,False,1,11710,False
1171010100101830002,False,2,11710,False
1171010100101830004,False,1,11710,False
1171010100101830005,False,5,11710,False
1171010100101830006,False,1,11710,False
1171010100101830007,False,1,11710,False
1171010100101830008,False,1,11710,False
1171010100101830009,False,1,11710,False
1171010100101840003,False,1,11710,False
1171010100101840011,False,1,11710,False
1171010100101840017,False,1,11710,False
1171010100101840018,False,2,11710,False
1171010100101840020,False,2,11710,False
1171010100101840022,False,2,11710,False
1171010100101840023,False,2,11710,False
1171010100101840024,False,2,11710,False
1171010100101850002,False,1,11710,False
1171010100101850008,False,1,11710,False
1171010100101860007,False,1,11710,False
1171010100101860011,False,3,11710,False
1171010100101860013,False,1,11710,False
1171010100101870010,False,1,11710,False
1171010100101870011,True,1,11710,False
1171010100101870019,False,2,11710,False
1171010100101880000,False,1,11710,False
1171010100101880003,False,1,11710,False
1171010100101900004,True,1,11710,False
1171010100101900013,False,1,11710,False
1171010100101910008,False,1,11710,False
1171010100101910009,False,1,11710,False
1171010100101910012,False,1,11710,False
1171010100101920006,True,1,11710,False
1171010100101920010,False,2,11710,False
1171010100101920011,False,2,11710,False
1171010100101930007,False,1,11710,False
1171010100101960022,False,1,11710,False
1171010100101980003,True,1,11710,False
1171010100101980006,True,1,11710,False
1171010100101980009,True,1,11710,False
1171010100101990008,True,1,11710,False
1171010100101990009,True,1,11710,False
1171010100101990011,True,1,11710,False
1171010100101990014,True,1,11710,False
1171010100102000004,True,1,11710,False
1171010100102000010,False,1,11710,False
1171010100102000011,True,1,11710,False
1171010100102000013,True,1,11710,False
1171010100102010001,True,1,11710,False
1171010100102010003,False,1,11710,False
1171010100102010006,True,1,11710,False
1171010100102010007,True,1,11710,False
1171010100102010015,True,1,11710,False
1171010100102010016,False,1,11710,False
1171010100102010018,True,1,11710,False
1171010100102020000,False,1,11710,False
1171010100102020001,True,1,11710,False
1171010100102020002,True,1,11710,False
1171010100102020004,True,1,11710,False
1171010100102030001,True,1,11710,False
1171010100102030009,True,1,11710,False
1171010100102030016,True,2,11710,False
1171010100102040003,True,1,11710,False
1171010100102040005,True,1,11710,False
1171010100102050002,False,1,11710,False
1171010100102050005,True,1,11710,False
1171010100102050018,False,1,11710,False
1171010100102050024,True,1,11710,False
1171010100102050027,True,1,11710,False
1171010100102060000,False,1,11710,False
1171010100102060001,True,2,11710,False
1171010100102060005,False,1,11710,False
1171010100102060006,True,1,11710,False
1171010100102060008,True,1,11710,False
1171010100102060009,False,1,11710,False
1171010100102060013,True,1,11710,False
1171010100102060016,False,1,11710,False
1171010100102060017,True,1,11710,False
1171010100102060020,False,1,11710,False
1171010100102060024,True,1,11710,False
1171010100102070004,False,2,11710,False
1171010100102070006,True,1,11710,False
1171010100102070017,False,2,11710,False
1171010100102070019,True,1,11710,False
1171010100102080004,False,2,11710,False
1171010100102080005,True,1,11710,False
1171010100102080006,False,1,11710,False
1171010100102080008,False,1,11710,False
1171010100102090001,False,1,11710,False
1171010100102090003,False,2,11710,False
1171010100102090015,True,1,11710,False
1171010100102090016,True,1,11710,False
1171010100102100006,True,1,11710,False
1171010100102100009,True,1,11710,False
1171010100102100010,True,1,11710,False
1171010100102100011,True,1,11710,False
1171010100102100012,True,1,11710,False
1171010100102100013,False,1,11710,False
1171010100102100021,True,1,11710,False
1171010100102100029,False,1,11710,False
1171010100102100031,True,1,11710,False
1171010100102100034,True,1,11710,False
1171010100102100051,False,1,11710,False
1171010100102110015,True,1,11710,False
1171010100102110019,True,1,11710,False
1171010100102110022,True,1,11710,False
1171010100102110039,True,2,11710,False
1171010100102110040,True,1,11710,False
1171010100102120009,True,1,11710,False
1171010100102120015,True,1,11710,False
1171010100102120017,True,1,11710,False
1171010100102120026,True,1,11710,False
1171010100102120031,True,1,11710,False
1171010100102120034,True,1,11710,False
1171010100102120038,True,1,11710,False
1171010100102120041,True,1,11710,False
1171010100102120044,True,1,11710,False
1171010100102120049,True,1,11710,False
1171010100102120056,True,1,11710,False
1171010100102130001,False,1,11710,False
1171010100102130004,False,1,11710,False
1171010100102130006,True,1,11710,False
1171010100102130007,True,1,11710,False
1171010100102130008,False,1,11710,False
1171010100102130010,True,1,11710,False
1171010100102130011,True,1,11710,False
1171010100102130012,False,1,11710,False
1171010100102130017,True,1,11710,False
1171010100102130020,True,1,11710,False
1171010100102130027,False,1,11710,False
1171010100102130030,True,1,11710,False
1171010100102130039,True,2,11710,False
1171010100102130040,True,1,11710,False
1171010100102130043,True,1,11710,False
1171010100102130047,True,1,11710,False
1171010100102140001,True,1,11710,False
1171010100102140003,True,1,11710,False
1171010100102140005,True,1,11710,False
1171010100102140006,True,1,11710,False
1171010100102140012,False,1,11710,False
1171010100102140013,True,1,11710,False
1171010100102140021,True,1,11710,False
1171010100102150001,True,1,11710,False
1171010100102150004,True,1,11710,False
1171010100102150005,True,1,11710,False
1171010100102150008,True,1,11710,False
1171010100102150011,True,1,11710,False
1171010100102150012,True,1,11710,False
1171010100102150013,True,1,11710,False
1171010100102150016,True,1,11710,False
1171010100102160004,True,1,11710,False
1171010100102160010,True,1,11710,False
1171010100102160014,True,1,11710,False
1171010100102170000,True,1,11710,False
1171010100102170002,True,1,11710,False
1171010100102170004,True,1,11710,False
1171010100102180002,True,1,11710,False
1171010100102180009,True,1,11710,False
1171010100102180015,True,1,11710,False
1171010100102180019,True,2,11710,False
1171010100102180021,True,1,11710,False
1171010100102190000,True,1,11710,False
1171010100102190001,True,1,11710,False
1171010100102190004,True,2,11710,False
1171010100102190005,True,1,11710,False
1171010100102190007,True,1,11710,False
1171010100102210006,False,2,11710,False
1171010100102210011,True,1,11710,False
1171010100102210015,True,1,11710,False
1171010100102210016,True,1,11710,False
1171010100102210020,True,1,11710,False
1171010100102210021,True,1,11710,False
1171010100102220017,False,1,11710,False
1171010100102230001,True,1,11710,False
1171010100102230003,True,1,11710,False
1171010100102230004,True,1,11710,False
1171010100102230009,True,1,11710,False
1171010100102230010,True,1,11710,False
1171010100102230011,True,1,11710,False
1171010100102230022,True,1,11710,False
1171010100102230024,True,1,11710,False
1171010100102240000,False,2,11710,False
1171010100102240002,True,1,11710,False
1171010100102250002,True,1,11710,False
1171010100102250010,False,1,11710,False
1171010100102260002,True,1,11710,False
1171010100102260003,True,1,11710,False
1171010100102260006,True,1,11710,False
1171010100102260012,True,2,11710,False
1171010100102260017,True,1,11710,False
1171010100102270007,True,1,11710,False
1171010100102270008,True,1,11710,False
1171010100102270015,True,1,11710,False
1171010100102280004,True,1,11710,False
1171010100102280005,True,1,11710,False
1171010100102280010,False,1,11710,False
1171010100102300003,False,1,11710,False
1171010100102310003,False,1,11710,False
1171010100102310004,True,1,11710,False
1171010100102310005,True,1,11710,False
1171010100102310007,True,1,11710,False
1171010100102310010,True,1,11710,False
1171010100102310012,True,1,11710,False
1171010100102310013,True,1,11710,False
1171010100102310020,True,1,11710,False
1171010100102310021,True,1,11710,False
1171010100102310023,True,1,11710,False
1171010100102310024,True,1,11710,False
1171010100102310037,True,1,11710,False
1171010100102320000,True,1,11710,False
1171010100102320003,True,1,11710,False
1171010100102320004,True,1,11710,False
1171010100102320007,True,1,11710,False
1171010100102320015,True,1,11710,False
1171010100102330008,True,1,11710,False
1171010100102330014,True,1,11710,False
1171010100102330015,True,1,11710,False
1171010100102330016,False,1,11710,False
1171010100102340002,True,1,11710,False
1171010100102340012,True,1,11710,False
1171010100102350003,True,1,11710,False
1171010100102350016,True,1,11710,False
1171010100102350021,True,1,11710,False
1171010100102350022,True,1,11710,False
1171010100102370000,True,1,11710,False
1171010100102370005,False,1,11710,False
1171010100102370006,False,1,11710,False
1171010100102370017,True,1,11710,False
1171010100102380010,True,1,11710,False
1171010100102380011,True,1,11710,False
1171010100102380014,True,1,11710,False
1171010100102390006,True,1,11710,False
1171010100102390010,True,1,11710,False
1171010100102390011,True,1,11710,False
1171010100102390012,True,1,11710,False
1171010100102390015,True,1,11710,False
1171010100102400002,True,1,11710,False
1171010100102400004,False,1,11710,False
1171010100102400012,True,1,11710,False
1171010100102400015,True,1,11710,False
1171010100102400017,False,1,11710,False
1171010100102400021,True,1,11710,False
1171010100102400023,True,1,11710,False
1171010100102410010,False,1,11710,False
1171010100102410011,True,1,11710,False
1171010100102410014,True,1,11710,False
1171010100102420011,False,2,11710,False
1171010100102420014,True,1,11710,False
1171010100102420015,True,1,11710,False
1171010100102420016,True,1,11710,False
1171010100102420026,True,1,11710,False
1171010100102420027,True,1,11710,False
1171010100102430006,True,1,11710,False
1171010100102430007,True,1,11710,False
1171010100102430019,True,1,11710,False
1171010100102430024,True,1,11710,False
1171010100102430027,True,1,11710,False
1171010100102440003,True,1,11710,False
1171010100102440013,True,1,11710,False
1171010100102440023,True,1,11710,False
1171010100102450007,True,1,11710,False
1171010100102450012,True,1,11710,False
1171010100102450023,True,1,11710,False
1171010100102460003,True,1,11710,False
1171010100102460017,True,1,11710,False
1171010100102460018,True,2,11710,False
1171010100102470001,True,1,11710,False
1171010100102470002,True,1,11710,False
1171010100102470003,True,1,11710,False
1171010100102470007,True,1,11710,False
1171010100102470013,True,1,11710,False
1171010100102470016,True,1,11710,False
1171010100102480009,True,1,11710,False
1171010100102480010,True,1,11710,False
1171010100102480017,True,1,11710,False
1171010100102490000,False,1,11710,False
1171010100102490003,True,1,11710,False
1171010100102490004,False,1,11710,False
1171010100102490009,True,1,11710,False
1171010100102490010,False,1,11710,False
1171010100102490014,True,1,11710,False
1171010100102500004,True,1,11710,False
1171010100102500013,False,1,11710,False
1171010100102500014,False,1,11710,False
1171010100102510011,True,1,11710,False
1171010100102520008,False,2,11710,False
1171010100102940005,True,1,11710,False
1171010100102940006,True,1,11710,False
1171010100102940014,True,1,11710,False
1171010100102940026,True,2,11710,False
1171010100102940032,False,1,11710,False
1171010100102950001,True,1,11710,False
1171010100102950003,True,1,11710,False
1171010100102950014,True,1,11710,False
1171010100102950016,True,1,11710,False
1171010100102950018,True,1,11710,False
1171010100102950019,True,1,11710,False
1171010100102970004,True,1,11710,False
1171010100102970005,True,1,11710,False
1171010100102970016,True,1,11710,False
1171010100102980001,True,1,11710,False
1171010100102980003,True,1,11710,False
1171010100102980004,True,1,11710,False
1171010100102980008,True,1,11710,False
1171010100102980009,True,1,11710,False
1171010100102980010,False,1,11710,False
1171010100102980016,True,1,11710,False
1171010100102990003,True,1,11710,False
1171010100102990007,True,1,11710,False
1171010100102990008,True,1,11710,False
1171010100102990010,True,1,11710,False
1171010100102990015,True,1,11710,False
1171010100103000001,True,1,11710,False
1171010100103000014,True,1,11710,False
1171010100103000015,True,1,11710,False
1171010100103000016,True,1,11710,False
1171010100103000019,True,1,11710,False
1171010100103010002,True,1,11710,False
1171010100103030000,False,1,11710,False
1171010100103030001,True,1,11710,False
1171010100103030008,True,1,11710,False
1171010100103030013,True,1,11710,False
1171010100103040014,True,2,11710,False
1171010100103040015,True,1,11710,False
1171010100103040017,True,1,11710,False
1171010100103040026,True,1,11710,False
1171010100103040034,True,1,11710,False
1171010100103040041,True,1,11710,False
1171010100103050000,False,1,11710,False
1171010100103080001,False,2,11710,False
1171010100103090009,True,1,11710,False
1171010100103090016,True,1,11710,False
1171010100103090031,True,1,11710,False
1171010100103100002,True,1,11710,False
1171010100103100011,True,1,11710,False
1171010100103100015,True,1,11710,False
1171010100103100017,True,1,11710,False
1171010100103110005,True,1,11710,False
1171010100103110006,True,1,11710,False
1171010100103110011,True,1,11710,False
1171010100103120000,True,1,11710,False
1171010100103120002,True,1,11710,False
1171010100103120003,True,1,11710,False
1171010100103120005,True,1,11710,False
1171010100103120011,True,1,11710,False
1171010100103120016,True,1,11710,False
1171010100103120018,False,1,11710,False
1171010100103120021,True,1,11710,False
1171010100103130001,False,2,11710,False
1171010100103130013,True,1,11710,False
1171010100103130018,True,1,11710,False
1171010100103140002,True,1,11710,False
1171010100103140003,True,1,11710,False
1171010100103140007,False,3,11710,False
1171010100103150001,True,1,11710,False
1171010100103150005,True,1,11710,False
1171010100103150016,True,1,11710,False
1171010100103160005,True,1,11710,False
1171010100103160007,True,1,11710,False
1171010100103160016,True,1,11710,False
1171010100103160017,True,1,11710,False
1171010100103160020,True,1,11710,False
1171010100103160028,True,1,11710,False
1171010100103170005,True,1,11710,False
1171010100103170013,True,1,11710,False
1171010100103170021,True,1,11710,False
1171010100103170025,True,1,11710,False
1171010100103180000,True,1,11710,False
1171010100103180002,True,1,11710,False
1171010100103180006,True,1,11710,False
1171010100103180008,True,1,11710,False
1171010100103180011,True,1,11710,False
1171010100103180019,True,1,11710,False
1171010100103210017,True,1,11710,False
1171010100103220001,False,1,11710,False
1171010100103270002,True,1,11710,False
1171010100103270008,True,1,11710,False
1171010100103280003,True,1,11710,False
1171010100103280004,True,1,11710,False
1171010100103280006,True,1,11710,False
1171010100103280008,True,1,11710,False
1171010100103290005,True,1,11710,False
1171010100103290010,True,1,11710,False
1171010100103290011,True,1,11710,False
1171010100103290013,True,1,11710,False
1171010100103290016,True,1,11710,False
1171010100103300002,True,1,11710,False
1171010100103300009,True,1,11710,False
1171010100103350005,False,1,11710,False
1171010100103350012,True,1,11710,False
1171010100103360000,False,1,11710,False
1171010100103360015,True,1,11710,False
1171010100103360016,True,1,11710,False
1171010100103360020,False,2,11710,False
1171010100103370001,True,1,11710,False
1171010100103390000,False,1,11710,False
1171010100103390004,True,1,11710,False
1171010100103390006,True,1,11710,False
1171010100103390010,True,1,11710,False
1171010100103390014,True,1,11710,False
1171010100103400006,True,1,11710,False
1171010100103400011,True,1,11710,False
1171010100103400022,False,1,11710,False
1171010100103400024,True,1,11710,False
1171010100103410023,True,1,11710,False
1171010200100110006,False,1,11710,False
1171010200100170004,False,1,11710,False
1171010200100170006,True,14,11710,False
1171010200100200000,False,66,11710,False
1171010200100200004,True,17,11710,False
1171010200100290000,False,1,11710,False
1171010200100290001,False,3,11710,False
1171010200100290005,False,7,11710,False
1171010200100320000,False,3,11710,False
1171010300100780002,False,1,11710,False
1171010300100780026,True,1,11710,False
1171010300100780041,True,1,11710,False
1171010300100780059,True,1,11710,False
1171010300100780083,False,1,11710,False
1171010300100800031,True,1,11710,False
1171010300100800036,True,1,11710,False
1171010300100810015,True,1,11710,False
1171010300100810029,True,1,11710,False
1171010300100810030,True,1,11710,False
1171010300100820001,True,1,11710,False
1171010300100820011,True,1,11710,False
1171010300100820012,True,1,11710,False
1171010300100830007,True,1,11710,False
1171010300100830017,True,1,11710,False
1171010300100830018,True,1,11710,False
1171010300100830022,True,1,11710,False
1171010300100830029,False,1,11710,False
1171010300100830035,True,1,11710,False
1171010300100830047,True,1,11710,False
1171010300100830061,True,1,11710,False
1171010300100860001,True,1,11710,False
1171010300100870008,True,1,11710,False
1171010300100870017,True,3,11710,False
1171010300100870026,True,1,11710,False
1171010300100880008,True,1,11710,False
1171010300100880015,True,2,11710,False
1171010300100880020,True,1,11710,False
1171010300100880023,True,1,11710,False
1171010300100880034,True,2,11710,False
1171010300100880068,True,1,11710,False
1171010300100880071,True,1,11710,False
1171010300100880076,True,1,11710,False
1171010300100880077,False,1,11710,False
1171010300100890006,True,1,11710,False
1171010300100890019,True,1,11710,False
1171010300100890063,True,1,11710,False
1171010300100890088,True,1,11710,False
1171010300100890089,True,1,11710,False
1171010300100920011,True,1,11710,False
1171010300100930002,True,1,11710,False
1171010300100940002,True,1,11710,False
1171010300100940008,True,1,11710,False
1171010300100940009,True,1,11710,False
1171010300100940013,True,1,11710,False
1171010300100940017,False,1,11710,False
1171010300101210037,True,1,11710,False
1171010300101230024,True,1,11710,False
1171010300101230051,False,1,11710,False
1171010300101240006,True,1,11710,False
1171010300101260007,True,1,11710,False
1171010300101260012,True,1,11710,False
1171010300101260017,True,1,11710,False
1171010300101260018,True,1,11710,False
1171010300101260026,True,1,11710,False
1171010300101260030,True,1,11710,False
1171010300101260048,True,1,11710,False
1171010300101260054,True,1,11710,False
1171010300101260063,True,1,11710,False
1171010300101260078,True,2,11710,False
1171010300101260080,True,1,11710,False
1171010300101260081,True,1,11710,False
1171010300101260099,True,1,11710,False
1171010300101260101,True,1,11710,False
1171010300101260102,True,1,11710,False
1171010300101260104,True,1,11710,False
1171010300101260111,True,1,11710,False
1171010300101260116,True,1,11710,False
1171010300101260125,True,1,11710,False
1171010300101260135,True,1,11710,False
1171010300101260136,True,1,11710,False
1171010300101260147,True,1,11710,False
1171010300101260172,True,1,11710,False
1171010300101260175,True,1,11710,False
1171010300101260176,True,1,11710,False
1171010300101260180,False,1,11710,False
1171010300101260185,True,1,11710,False
1171010300101260186,True,1,11710,False
1171010300101260187,True,1,11710,False
1171010300101260190,True,1,11710,False
1171010300101260204,True,1,11710,False
1171010300101260205,True,1,11710,False
1171010300101290003,False,1,11710,False
1171010300101290005,True,2,11710,False
1171010300101290009,True,1,11710,False
1171010300101290013,True,1,11710,False
1171010300101290016,True,1,11710,False
1171010300101290017,False,1,11710,False
1171010300101290018,True,1,11710,False
1171010300101290023,True,1,11710,False
1171010300101290024,True,1,11710,False
1171010300101300001,True,1,11710,False
1171010300101300010,True,1,11710,False
1171010300101300013,True,1,11710,False
1171010300101300017,True,1,11710,False
1171010300101300025,True,1,11710,False
1171010300101300034,True,1,11710,False
1171010300101300035,True,1,11710,False
1171010300101300037,True,1,11710,False
1171010300101300038,True,1,11710,False
1171010300101300041,True,1,11710,False
1171010300101310003,True,1,11710,False
1171010300101310004,True,1,11710,False
1171010300101310006,True,1,11710,False
1171010300101310008,True,1,11710,False
1171010300101310009,True,1,11710,False
1171010300101310012,True,1,11710,False
1171010300101310013,True,1,11710,False
1171010300101310015,True,1,11710,False
1171010300101310016,True,1,11710,False
1171010300101310017,True,1,11710,False
1171010300101310020,True,1,11710,False
1171010300101310021,True,1,11710,False
1171010300101310023,True,1,11710,False
1171010300101310026,True,1,11710,False
1171010300101310030,True,1,11710,False
1171010300101310037,True,1,11710,False
1171010300101310038,True,1,11710,False
1171010300101310046,True,1,11710,False
1171010300101310047,True,1,11710,False
